SRC_SIGNGU_CD,RECORD_CODE,PROJ_CODE,SITE_CODE,UBPS_CODE,RECORD_TYPE,DRAWING_NO,RECORD_CODE_P,RECORD_CODE_T,DRAWING_STATUS_CODE,CLASSIFY_G,ZONE_NAME,AREA_PREV,AREA_VARI,AREA_CHANGE,AREA_AFTER,LOCATION_NAME,HOLD_PERIOD,DESCRIPT,D_NOTICE_CODE,P_NOTICE_CODE,FEATURE_EXIST_YN,FRST_REGIST_DT,LAST_UPDT_DT
29000,29000BTZ200806110014,29000PPL200806115453,29000,UBP_A1020200,PMA0003,2,29000BTZ200805260012,29000BTZ200304080004,PMC0003,UDV100,,249214000,2,1755000,247355000,광주광산구진곡일원,,산업단지조성,29000NTC200806115453,,N,20250430,20250430
29000,29000BTZ200308140364,29000PPL200308140079,29000,UBP_A1020200,PMA0004,109,,29000BTZ200308140364,PMC0003,UDV100,용호,22342,2,22342,0,동호동927일원,,,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140382,29000PPL200308140079,29000,UBP_A1020200,PMA0004,56,,29000BTZ200308140382,PMC0003,UDV100,원화장,45335,2,45335,0,화장동788일원,,제1종지구단위계획구역,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140168,29000PPL200308140079,29000,UBP_A1020200,PMA0004,19,,29000BTZ200308140168,PMC0003,UDV100,도덕,20557,2,20557,0,구소동508-1일원,,제1종지구단위계획구역,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140397,29000PPL200308140079,29000,UBP_A1020200,PMA0004,68,,29000BTZ200308140397,PMC0003,UDV100,임암,29609,2,29609,0,용강동436일원,,제1종지구단위계획구역,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200304080002,29000PPL200304084339,29000,UBP_A1020200,PMA0003,,29000BTZ200308140004,29000BTZ200304080004,PMC0003,UDV100,광주,267650540,2,51734,267598806,,,,29000NTC200304084339,29000NTC200304084339,N,20250430,20250430
29000,29000BTZ200304240005,29000PPL200304244356,29000,UBP_A1020200,PMA0003,,29000BTZ200303130013,29000BTZ200304080004,PMC0003,UDV100,광주진월,267611000,2,669000,266942000,광주개발제한구역중 남구진월동∮노대동∮행암동,,,29000NTC200304244356,29000NTC200304244356,N,20250430,20250430
29000,29000BTZ200308140412,29000PPL200308140079,29000,UBP_A1020200,PMA0004,94,,29000BTZ200308140412,PMC0003,UDV100,종산,31563,2,31563,0,광산동387일원,,,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140193,29000PPL200308140079,29000,UBP_A1020200,PMA0004,77,,29000BTZ200308140193,PMC0003,UDV100,등촌,93257,2,93257,0,청풍동798-1일원,,제1종지구단위계획구역,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140134,29000PPL200308140079,29000,UBP_A1020200,PMA0004,177,,29000BTZ200308140134,PMC0003,UDV100,기곡,34391,2,34391,0,용곡동633일원,,제1종지구단위계획구역,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
47840,47840BTZ202401250037,47840PPL202401250002,47840,UBP_A1020200,PMA0001,초2,,47840BTZ202401250037,PMC0002,UQQ999,기타/초2(죽내지구 성장관리계획구역),0,1,32810,32810,초전면 봉정리 196번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250303,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월12,,47840BTZ202401250303,PMC0002,UQQ999,기타/월12(월12지구 성장관리계획구역),0,1,2689640,2689640,월항면 유월리 717번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250031,47840PPL202401250002,47840,UBP_A1020200,PMA0001,벽1,,47840BTZ202401250031,PMC0002,UQQ999,기타/벽1(장기지구 성장관리계획구역),0,1,62270,62270,벽진면 외기리 631-2번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250253,47840PPL202401250002,47840,UBP_A1020200,PMA0001,대17,,47840BTZ202401250253,PMC0002,UQQ999,기타/대17(대17지구 성장관리계획구역),0,1,882520,882520,대가면 금산리 254번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250113,47840PPL202401250002,47840,UBP_A1020200,PMA0001,성11,,47840BTZ202401250113,PMC0002,UQQ999,기타/성11(성11지구 성장관리계획구역),0,1,362230,362230,성주읍 삼산리 506-1번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250121,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선5,,47840BTZ202401250121,PMC0002,UQQ999,기타/선5(선5지구 성장관리계획구역),0,1,120050,120050,선남면 문방리 462번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250244,47840PPL202401250002,47840,UBP_A1020200,PMA0001,대8,,47840BTZ202401250244,PMC0002,UQQ999,기타/대8(대8지구 성장관리계획구역),0,1,1821960,1821960,대가면 용흥리 418번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250072,47840PPL202401250002,47840,UBP_A1020200,PMA0001,대2,,47840BTZ202401250072,PMC0002,UQQ999,기타/대2(앵무동지구 성장관리계획구역),0,1,109840,109840,대가면 옥성리 564-1번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250183,47840PPL202401250002,47840,UBP_A1020200,PMA0001,용33,,47840BTZ202401250183,PMC0002,UQQ999,기타/용33(용33지구 성장관리계획구역),0,1,36620,36620,용암면 용계리 321번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250111,47840PPL202401250002,47840,UBP_A1020200,PMA0001,성9,,47840BTZ202401250111,PMC0002,UQQ999,기타/성9(성9지구 성장관리계획구역),0,1,314240,314240,성주읍 대황리 370-4번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250288,47840PPL202401250002,47840,UBP_A1020200,PMA0001,초16,,47840BTZ202401250288,PMC0002,UQQ999,기타/초16(초16지구 성장관리계획구역),0,1,167020,167020,초전면 어산리 641-3번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250156,47840PPL202401250002,47840,UBP_A1020200,PMA0001,용6,,47840BTZ202401250156,PMC0002,UQQ999,기타/용6(용6지구 성장관리계획구역),0,1,89070,89070,용암면 마월리 712번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250205,47840PPL202401250002,47840,UBP_A1020200,PMA0001,수22,,47840BTZ202401250205,PMC0002,UQQ999,기타/수22(수22지구 성장관리계획구역),0,1,522120,522120,수륜면 백운리 691번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250017,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선7,,47840BTZ202401250017,PMC0002,UQQ999,기타/선7(다개지구 성장관리계획구역),0,1,37110,37110,선남면 소학리 869번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250193,47840PPL202401250002,47840,UBP_A1020200,PMA0001,수10,,47840BTZ202401250193,PMC0002,UQQ999,기타/수10(수10지구 성장관리계획구역),0,1,28690,28690,수륜면 수륜리 191번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250233,47840PPL202401250002,47840,UBP_A1020200,PMA0001,금16,,47840BTZ202401250233,PMC0002,UQQ999,기타/금16(금16지구 성장관리계획구역),0,1,1278480,1278480,금수면 광산리 644-1번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250281,47840PPL202401250002,47840,UBP_A1020200,PMA0001,초9,,47840BTZ202401250281,PMC0002,UQQ999,기타/초9(초9지구 성장관리계획구역),0,1,29950,29950,초전면 고산리 103번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
29000,29000BTZ200512270014,29000PPL200512270157,29000,UBP_A1020200,PMA0003,,29000BTZ200507010007,29000BTZ200304080004,PMC0003,UDV100,광주광역시 개발제한구역,255390000,2,247000,254950000,광주광역시 동구 월남동 158번지 일원,,임대주택단지개발,29000NTC200512270157,29000NTC200602090290,N,20250430,20250430
29000,29000BTZ200308140099,29000PPL200308140079,29000,UBP_A1020200,PMA0004,117,,29000BTZ200308140099,PMC0003,UDV100,가마,33767,2,33767,0,명도동168-1일원,,제1종지구단위계획구역,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140235,29000PPL200308140079,29000,UBP_A1020200,PMA0004,16,,29000BTZ200308140235,PMC0003,UDV100,봉학,20729,2,20729,0,용두동422번지,,,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140332,29000PPL200308140079,29000,UBP_A1020200,PMA0004,172,,29000BTZ200308140332,PMC0003,UDV100,양촌,27066,2,27066,0,오운동560일원,,,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140386,29000PPL200308140079,29000,UBP_A1020200,PMA0004,60,,29000BTZ200308140386,PMC0003,UDV100,월산,54437,2,54437,0,망월동767일원,,제1종지구단위계획구역,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140460,29000PPL200308140079,29000,UBP_A1020200,PMA0004,124,,29000BTZ200308140460,PMC0003,UDV100,호송,16014,2,16014,0,박호동319-1일원,,,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140215,29000PPL200308140079,29000,UBP_A1020200,PMA0004,183,,29000BTZ200308140215,PMC0003,UDV100,백길,13755,2,13755,0,진곡동433-6일원,,,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140349,29000PPL200308140079,29000,UBP_A1020200,PMA0004,176,,29000BTZ200308140349,PMC0003,UDV100,요동,15416,2,15416,0,요기동624일원,,,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140448,29000PPL200308140079,29000,UBP_A1020200,PMA0004,99,,29000BTZ200308140448,PMC0003,UDV100,하지,15248,2,15248,0,도덕동251일원,,,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
29000,29000BTZ200308140126,29000PPL200308140079,29000,UBP_A1020200,PMA0004,18,,29000BTZ200308140126,PMC0003,UDV100,구소,59172,2,59172,0,구소동123-1일원,,제1종지구단위계획구역,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
47840,47840BTZ202401250179,47840PPL202401250002,47840,UBP_A1020200,PMA0001,용29,,47840BTZ202401250179,PMC0002,UQQ999,기타/용29(용29지구 성장관리계획구역),0,1,18110,18110,용암면 사곡리 264번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250250,47840PPL202401250002,47840,UBP_A1020200,PMA0001,대14,,47840BTZ202401250250,PMC0002,UQQ999,기타/대14(대14지구 성장관리계획구역),0,1,53390,53390,대가면 옥화리 551번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
29000,29000BTZ200308140275,29000PPL200308140079,29000,UBP_A1020200,PMA0004,26,,29000BTZ200308140275,PMC0003,UDV100,석정,42920,2,42920,0,석정동136일원,,제1종지구단위계획구역,29000NTC200308140079,29000NTC200308140079,N,20250430,20250430
47840,47840BTZ202401250026,47840PPL202401250002,47840,UBP_A1020200,PMA0001,수4,,47840BTZ202401250026,PMC0002,UQQ999,기타/수4(법산지구 성장관리계획구역),0,1,96930,96930,수륜면 남은리 912-4번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250182,47840PPL202401250002,47840,UBP_A1020200,PMA0001,용32,,47840BTZ202401250182,PMC0002,UQQ999,기타/용32(용32지구 성장관리계획구역),0,1,95550,95550,용암면 용계리 97번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250002,47840PPL202401250002,47840,UBP_A1020200,PMA0001,성2,,47840BTZ202401250002,PMC0002,UQQ999,기타/성2(연산지구 성장관리계획구역),0,1,54090,54090,성주읍 금산리 896-2번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250022,47840PPL202401250002,47840,UBP_A1020200,PMA0001,용2,,47840BTZ202401250022,PMC0002,UQQ999,기타/용2(구룡골지구 성장관리계획구역),0,1,103290,103290,용암면 상언리 186-1번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250280,47840PPL202401250002,47840,UBP_A1020200,PMA0001,초8,,47840BTZ202401250280,PMC0002,UQQ999,기타/초8(초8지구 성장관리계획구역),0,1,314600,314600,초전면 용봉리 765-1번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250011,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선1,,47840BTZ202401250011,PMC0002,UQQ999,기타/선1(문포지구 성장관리계획구역),0,1,47440,47440,선남면 문방리 318번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250279,47840PPL202401250002,47840,UBP_A1020200,PMA0001,초7,,47840BTZ202401250279,PMC0002,UQQ999,기타/초7(초7지구 성장관리계획구역),0,1,61240,61240,초전면 월곡리 824번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250308,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월17,,47840BTZ202401250308,PMC0002,UQQ999,기타/월17(월17지구 성장관리계획구역),0,1,154490,154490,월항면 대산리 453번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250217,47840PPL202401250002,47840,UBP_A1020200,PMA0001,가11,,47840BTZ202401250217,PMC0002,UQQ999,기타/가11(가11지구 성장관리계획구역),0,1,55010,55010,가천면 화죽리 203번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250275,47840PPL202401250002,47840,UBP_A1020200,PMA0001,초3,,47840BTZ202401250275,PMC0002,UQQ999,기타/초3(초3지구 성장관리계획구역),0,1,237820,237820,초전면 소성리 551번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250091,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선3,,47840BTZ202401250091,PMC0002,UQQ999,기타/선3(용신리지구 성장관리계획구역),0,1,180470,180470,선남면 용신리 224-1번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250228,47840PPL202401250002,47840,UBP_A1020200,PMA0001,금11,,47840BTZ202401250228,PMC0002,UQQ999,기타/금11(금11지구 성장관리계획구역),0,1,8880,8880,금수면 영천리 818번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250084,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월2,,47840BTZ202401250084,PMC0002,UQQ999,기타/월2(철산지구 성장관리계획구역),0,1,159450,159450,월항면 장산리 354번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250239,47840PPL202401250002,47840,UBP_A1020200,PMA0001,대3,,47840BTZ202401250239,PMC0002,UQQ999,기타/대3(대3지구 성장관리계획구역),0,1,84260,84260,대가면 도남리 270번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250200,47840PPL202401250002,47840,UBP_A1020200,PMA0001,수17,,47840BTZ202401250200,PMC0002,UQQ999,기타/수17(수17지구 성장관리계획구역),0,1,18250,18250,수륜면 계정리 1678-1번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250083,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월1,,47840BTZ202401250083,PMC0002,UQQ999,기타/월1(큰마지구 성장관리계획구역),0,1,143380,143380,월항면 장산리 1141-2번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250230,47840PPL202401250002,47840,UBP_A1020200,PMA0001,금13,,47840BTZ202401250230,PMC0002,UQQ999,기타/금13(금13지구 성장관리계획구역),0,1,23890,23890,금수면 무학리 916번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250231,47840PPL202401250002,47840,UBP_A1020200,PMA0001,금14,,47840BTZ202401250231,PMC0002,UQQ999,기타/금14(금14지구 성장관리계획구역),0,1,38730,38730,금수면 무학리 111번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250126,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선10,,47840BTZ202401250126,PMC0002,UQQ999,기타/선10(선10지구 성장관리계획구역),0,1,232110,232110,선남면 성원리 691-5번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250309,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월18,,47840BTZ202401250309,PMC0002,UQQ999,기타/월18(월18지구 성장관리계획구역),0,1,31960,31960,월항면 대산리 149번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250296,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월5,,47840BTZ202401250296,PMC0002,UQQ999,기타/월5(월5지구 성장관리계획구역),0,1,1026270,1026270,월항면 보암리 11번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250184,47840PPL202401250002,47840,UBP_A1020200,PMA0001,수1,,47840BTZ202401250184,PMC0002,UQQ999,기타/수1(수1지구 성장관리계획구역),0,1,60170,60170,수륜면 송계리 339번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250220,47840PPL202401250002,47840,UBP_A1020200,PMA0001,금3,,47840BTZ202401250220,PMC0002,UQQ999,기타/금3(금3지구 성장관리계획구역),0,1,55650,55650,금수면 무학리 1452번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250165,47840PPL202401250002,47840,UBP_A1020200,PMA0001,용15,,47840BTZ202401250165,PMC0002,UQQ999,기타/용15(용15지구 성장관리계획구역),0,1,62770,62770,용암면 계상리 147번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250256,47840PPL202401250002,47840,UBP_A1020200,PMA0001,벽1,,47840BTZ202401250256,PMC0002,UQQ999,기타/벽1(벽1지구 성장관리계획구역),0,1,372350,372350,벽진면 용암리 213-2번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250066,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선9,,47840BTZ202401250066,PMC0002,UQQ999,기타/선9(금은기지구 성장관리계획구역),0,1,9520,9520,선남면 명포리 814-5번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250186,47840PPL202401250002,47840,UBP_A1020200,PMA0001,수3,,47840BTZ202401250186,PMC0002,UQQ999,기타/수3(수3지구 성장관리계획구역),0,1,144580,144580,수륜면 신정리 155번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250035,47840PPL202401250002,47840,UBP_A1020200,PMA0001,벽5,,47840BTZ202401250035,PMC0002,UQQ999,기타/벽5(명간지구 성장관리계획구역),0,1,29650,29650,벽진면 봉계리 789번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250045,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월4,,47840BTZ202401250045,PMC0002,UQQ999,기타/월4(묵산지구 성장관리계획구역),0,1,72180,72180,월항면 용각리 851번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250020,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선10,,47840BTZ202401250020,PMC0002,UQQ999,기타/선10(무릉리지구 성장관리계획구역),0,1,47760,47760,선남면 선원리 197번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250252,47840PPL202401250002,47840,UBP_A1020200,PMA0001,대16,,47840BTZ202401250252,PMC0002,UQQ999,기타/대16(대16지구 성장관리계획구역),0,1,15200,15200,대가면 금산리 662-2번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250148,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선32,,47840BTZ202401250148,PMC0002,UQQ999,기타/선32(선32지구 성장관리계획구역),0,1,100730,100730,선남면 관화리 505-2번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250304,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월13,,47840BTZ202401250304,PMC0002,UQQ999,기타/월13(월13지구 성장관리계획구역),0,1,82190,82190,월항면 유월리 162-11번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250219,47840PPL202401250002,47840,UBP_A1020200,PMA0001,금2,,47840BTZ202401250219,PMC0002,UQQ999,기타/금2(금2지구 성장관리계획구역),0,1,11860,11860,금수면 영천리 1432번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250071,47840PPL202401250002,47840,UBP_A1020200,PMA0001,대1,,47840BTZ202401250071,PMC0002,UQQ999,기타/대1(서치뫼지구 성장관리계획구역),0,1,127580,127580,대가면 용흥리 624번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250036,47840PPL202401250002,47840,UBP_A1020200,PMA0001,초1,,47840BTZ202401250036,PMC0002,UQQ999,기타/초1(소야지구 성장관리계획구역),0,1,60960,60960,초전면 소성리 492-3번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250267,47840PPL202401250002,47840,UBP_A1020200,PMA0001,벽12,,47840BTZ202401250267,PMC0002,UQQ999,기타/벽12(벽12지구 성장관리계획구역),0,1,228400,228400,벽진면 수촌리 244-3번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250056,47840PPL202401250002,47840,UBP_A1020200,PMA0001,성9,,47840BTZ202401250056,PMC0002,UQQ999,기타/성9(댕끝지구 성장관리계획구역),0,1,50640,50640,성주읍 삼산리 630-3번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250158,47840PPL202401250002,47840,UBP_A1020200,PMA0001,용8,,47840BTZ202401250158,PMC0002,UQQ999,기타/용8(용8지구 성장관리계획구역),0,1,48980,48980,용암면 마월리 234-3번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250260,47840PPL202401250002,47840,UBP_A1020200,PMA0001,벽5,,47840BTZ202401250260,PMC0002,UQQ999,기타/벽5(벽5지구 성장관리계획구역),0,1,53940,53940,벽진면 자산리 538번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250135,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선19,,47840BTZ202401250135,PMC0002,UQQ999,기타/선19(선19지구 성장관리계획구역),0,1,18460,18460,선남면 도흥리 1099번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250294,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월3,,47840BTZ202401250294,PMC0002,UQQ999,기타/월3(월3지구 성장관리계획구역),0,1,2730,2730,월항면 인촌리 1052-1번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250208,47840PPL202401250002,47840,UBP_A1020200,PMA0001,가2,,47840BTZ202401250208,PMC0002,UQQ999,기타/가2(가2지구 성장관리계획구역),0,1,663130,663130,가천면 금봉리 154번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
44130,44130BTZ202212210001,44130PPL202212210001,44130,UBP_A1020200,PMA0003,,44130BTZ201912230005,44130BTZ201912230005,PMC0003,UQQ900,개발행위허가제한지역,576158,1,99789,675947,충청남도 천안시 동남구 용곡동 295-1 일원,,,44130NTC202212210001,44130NTC202212210001,,20250430,20250430
44130,44130BTZ202312110001,44130PPL202312110002,44130,UBP_A1020200,PMA0003,,44130BTZ202212210001,44130BTZ201912230005,PMC0002,UQQ900,개발행위허가제한지역,675947,2,105386,570561,충청남도 천안시 동남구 용곡동 295-1 일원,,,44130NTC202312110002,44130NTC202312110002,,20250430,20250430
47840,47840BTZ202401250058,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선1,,47840BTZ202401250058,PMC0002,UQQ999,기타/선1(문포지구 성장관리계획구역),0,1,46570,46570,선남면 문방리 265번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250153,47840PPL202401250002,47840,UBP_A1020200,PMA0001,용3,,47840BTZ202401250153,PMC0002,UQQ999,기타/용3(용3지구 성장관리계획구역),0,1,128220,128220,용암면 죽전리 190번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250015,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선5,,47840BTZ202401250015,PMC0002,UQQ999,기타/선5(방천걸지구 성장관리계획구역),0,1,204280,204280,선남면 도흥리 1629-3번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250242,47840PPL202401250002,47840,UBP_A1020200,PMA0001,대6,,47840BTZ202401250242,PMC0002,UQQ999,기타/대6(대6지구 성장관리계획구역),0,1,1099050,1099050,대가면 옥련리 984번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250029,47840PPL202401250002,47840,UBP_A1020200,PMA0001,대2,,47840BTZ202401250029,PMC0002,UQQ999,기타/대2(앵무동지구 성장관리계획구역),0,1,40050,40050,대가면 옥성리 541-1번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250176,47840PPL202401250002,47840,UBP_A1020200,PMA0001,용26,,47840BTZ202401250176,PMC0002,UQQ999,기타/용26(용26지구 성장관리계획구역),0,1,347550,347550,용암면 용정리 325번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250100,47840PPL202401250002,47840,UBP_A1020200,PMA0001,월3,,47840BTZ202401250100,PMC0002,UQQ999,기타/월3(유월리1지구 성장관리계획구역),0,1,301330,301330,월항면 유월리 395-2번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250123,47840PPL202401250002,47840,UBP_A1020200,PMA0001,선7,,47840BTZ202401250123,PMC0002,UQQ999,기타/선7(선7지구 성장관리계획구역),0,1,593670,593670,선남면 오도리 194-5번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
47840,47840BTZ202401250234,47840PPL202401250002,47840,UBP_A1020200,PMA0001,금17,,47840BTZ202401250234,PMC0002,UQQ999,기타/금17(금17지구 성장관리계획구역),0,1,23340,23340,금수면 명천리 777번지 일원,,,47840NTC202401250002,47840NTC202401250002,Y,20250430,20250430
